Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Monte Morris,3700,DEN,SG,@ MIA,,29.00,48.62,11,209,110,103.5,-1,38.42,20.69,25.7,6.95
Kyle O'Quinn,3500,IND,C,@ CLE,,17.00,49.84,5,208,-450,108.75,-0.5,39.01,19.76,23.39,6.68
Malik Beasley,4000,DEN,SG,@ MIA,,30.00,37.52,18,209,110,103.5,-1,42.07,23.97,23.97,5.99
Furkan Korkmaz,3800,PHI,SG,WAS,,30.00,38.47,25,227.5,-333,117.75,117.75,44.14,22.43,22.43,5.9
Josh Okogie,4300,MIN,SG,@ OKC,,33.00,44.89,13,228.5,275,110.25,0.75,23.78,2.82,25.19,5.86
Daniel Hamilton,3700,ATL,SG,@ TOR,,28.00,34.80,15,228.5,750,107.5,0.5,21.82,3.99,21.58,5.83
Dario Saric,3600,MIN,PF,@ OKC,,25.00,45.77,7,228.5,275,110.25,0.75,34.58,16.81,20.63,5.73
Larry Nance,5800,CLE,PF,IND,,30.00,54.48,17,208,360,99.25,0.5,48.54,18.73,33.09,5.71
Alec Burks,4500,CLE,SG,IND,,32.00,45.94,16,208,360,99.25,0.5,42.21,25.49,25.49,5.66
TJ Warren,6200,PHO,SF,SAC,,35.00,44.17,12,227.5,150,111.75,111.75,46.12,20.17,35.07,5.66
Delon Wright,3600,TOR,SG,ATL,,24.00,42.62,22,228.5,-1100,121,-0.5,34.76,17.44,20.35,5.65
Josh Jackson,4100,PHO,PF,SAC,,24.00,44.17,12,227.5,150,111.75,111.75,32.22,14.37,22.95,5.6
Kelly Oubre,3800,PHO,SF,SAC,,25.00,36.40,14,227.5,150,111.75,111.75,35.94,17.09,20.87,5.49
Fred VanVleet,5400,TOR,PG,ATL,,32.00,42.62,22,228.5,-1100,121,-0.5,47.66,23.27,29.31,5.43
