Name,Salaries,Team,Position,Opponent,Projected Minues,,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K
Rodions Kurucs,4400,BKN,PF,LAL,,28.00,44.62,7,228.5,110,113.5,0.75,25.30,4.81,24.54,5.58
Tomas Satoransky ,4700,WAS,PG,@ ATL,,30.00,54.62,30,237.5,-150,120.25,0.5,40.10,19.96,26.16,5.57
Alec Burks,4400,CLE,SG,@ IND,,29.00,43.63,8,207.5,600,97.5,-0.5,34.22,17.54,23.86,5.42
Kevin Huerter,4800,ATL,SG,WAS,,32.00,40.59,28,237.5,130,117.25,1,28.09,10.35,25.44,5.3
DeMarre Carroll,4400,BKN,SF,LAL,,23.00,37.04,18,228.5,110,113.5,0.75,39.65,17.94,23.27,5.29
Torrey Craig,4200,DEN,SG,DAL,,30.00,37.73,22,207.5,-188,106,-0.75,30.90,13.06,22.09,5.26
Rondae Hollis-Jefferson,5600,BKN,PF,LAL,,28.00,44.62,7,228.5,110,113.5,0.75,45.06,19.05,29.45,5.26
Mason Plumlee,6200,DEN,C,DAL,,28.00,49.88,6,207.5,-188,106,-0.75,46.18,22.96,32.34,5.22
Markieff Morris,5500,WAS,PF,@ ATL,,30.00,62.23,29,237.5,-150,120.25,0.5,39.22,20.38,28.63,5.21
Dwight Powell,3900,DAL,PF,@ DEN,,18.00,54.49,14,207.5,163,101.5,-0.25,31.38,15.50,19.55,5.01
Trae Young,6900,ATL,PG,WAS,,30.00,53.33,29,237.5,130,117.25,1,37.93,13.98,34.36,4.98
Bradley Beal,8300,WAS,SG,@ ATL,,36.00,50.95,29,237.5,-150,120.25,0.5,64.54,27.77,40.9,4.93
John Collins,8200,ATL,PF,WAS,,33.00,55.06,23,237.5,130,117.25,1,62.06,25.28,40.38,4.92
Rodney Hood,4800,CLE,SF,@ IND,,29.00,43.63,8,207.5,600,97.5,-0.5,37.65,15.10,23.56,4.91
Joe Harris,4900,BKN,SF,LAL,,32.00,34.10,9,228.5,110,113.5,0.75,35.01,15.97,23.95,4.89
Jarrett Allen,6000,BKN,C,LAL,,27.00,57.95,25,228.5,110,113.5,0.75,40.43,17.80,29.32,4.89
Trevor Ariza,5800,WAS,SF,@ ATL,,32.00,45.16,30,237.5,-150,120.25,0.5,37.24,13.93,28.32,4.88
Matthew Dellavedova,4300,CLE,PG,@ IND,,25.00,37.76,5,207.5,600,97.5,-0.5,36.27,19.41,20.94,4.87
Cedi Osman,4900,CLE,SF,@ IND,,31.00,35.16,12,207.5,600,97.5,-0.5,29.51,10.99,23.84,4.87
Tyson Chandler,4200,LAL,C,@ BKN,,24.00,64.02,30,228.5,-125,115,0.25,39.34,20.36,20.36,4.85
Dewayne Dedmon,6600,ATL,C,WAS,,30.00,55.06,23,237.5,130,117.25,1,45.34,18.86,31.91,4.83
John Wall,10400,WAS,PG,@ ATL,,35.00,54.62,30,237.5,-150,120.25,0.5,56.59,19.70,50.12,4.82
Jeremy Lin,4200,ATL,PG,WAS,,20.00,53.33,29,237.5,130,117.25,1,31.25,15.14,20.24,4.82
Trey Lyles,4900,DEN,PF,DAL,,24.00,43.34,3,207.5,-188,106,-0.75,37.15,19.59,23.63,4.82
Tyreke Evans,4400,IND,SF,CLE,,18.00,51.69,30,207.5,-800,110, ,28.06,11.89,21.08,4.79
Larry Nance,7000,CLE,PF,@ IND,,34.00,54.04,12,207.5,600,97.5,-0.5,51.63,26.13,33.16,4.74
Collin Sexton,5000,CLE,PG,@ IND,,35.00,44.68,5,207.5,600,97.5,-0.5,38.40,16.09,23.69,4.74
Kent Bazemore,6800,ATL,SG,WAS,,31.00,43.99,10,237.5,130,117.25,1,45.55,15.56,32.08,4.72
Wesley Matthews,5100,DAL,SG,@ DEN,,30.00,30.04,2,207.5,163,101.5,-0.25,35.79,14.63,24.07,4.72
Bojan Bogdanovic,5200,IND,SF,CLE,,33.00,36.58,21,207.5,-800,110, ,38.72,20.33,24.55,4.72
DeAndre Jordan,7000,DAL,C,@ DEN,,31.00,51.25,9,207.5,163,101.5,-0.25,41.17,19.67,32.94,4.71
Harrison Barnes,5600,DAL,SF,@ DEN,,32.00,47.53,14,207.5,163,101.5,-0.25,33.61,15.21,26.36,4.71
Ed Davis,4100,BKN,PF,LAL,,18.00,57.95,25,228.5,110,113.5,0.75,35.01,14.31,19.16,4.67
Spencer Dinwiddie,7100,BKN,PG,LAL,,32.00,50.47,21,228.5,110,113.5,0.75,51.31,22.97,33,4.65
