"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"30218-15755","PF","Anthony","Anthony Davis","Davis","60.30769230769231","13","12800","SA@NO","NO","SA","","","","",""
"30218-40199","SF","Giannis","Giannis Antetokounmpo","Antetokounmpo","52.792855398995535","14","11500","DEN@MIL","MIL","DEN","","","","",""
"30218-49111","C","Joel","Joel Embiid","Embiid","53.52222357855903","18","11500","PHO@PHI","PHI","PHO","GTD","Hand","","",""
"30218-9642","PG","Russell","Russell Westbrook","Westbrook","50.08571515764509","7","11300","OKC@SAC","OKC","SAC","GTD","Personal","","",""
"30218-12341","SF","Paul","Paul George","George","46.82666829427083","15","10000","OKC@SAC","OKC","SAC","","","","",""
"30218-15557","C","Andre","Andre Drummond","Drummond","45.86153940054086","13","10000","CLE@DET","DET","CLE","","","","",""
"30218-55062","C","Nikola","Nikola Jokic","Jokic","44.375","16","9500","DEN@MIL","DEN","MIL","","","","",""
"30218-9663","SG","Jrue","Jrue Holiday","Holiday","41.9375","16","9500","SA@NO","NO","SA","","","","",""
"30218-66115","PG","Ben","Ben Simmons","Simmons","40.205882352941174","17","9400","PHO@PHI","PHI","PHO","","","","",""
"30218-9560","PF","Blake","Blake Griffin","Griffin","45.33076829176683","13","9400","CLE@DET","DET","CLE","","","","",""
"30218-14507","PG","Kemba","Kemba Walker","Walker","45.22666829427083","15","9300","BOS@CHA","CHA","BOS","","","","",""
"30218-9714","SG","DeMar","DeMar DeRozan","DeRozan","43.95333251953125","15","9000","SA@NO","SA","NO","","","","",""
"30218-15684","SG","Victor","Victor Oladipo","Oladipo","40.35625076293945","16","8800","UTA@IND","IND","UTA","O","Knee","","",""
"30218-9581","C","Marc","Marc Gasol","Gasol","39.63999837239583","15","8700","DAL@MEM","MEM","DAL","","","","",""
"30218-14528","SG","Jimmy","Jimmy Butler","Butler","40.41538649338942","13","8500","PHO@PHI","PHI","PHO","","","","",""
"30218-14498","PG","Kyrie","Kyrie Irving","Irving","40.83999837239583","15","8400","BOS@CHA","BOS","CHA","","","","",""
"30218-9575","PG","Mike","Mike Conley","Conley","33.380000813802084","15","8300","DAL@MEM","MEM","DAL","","","","",""
"30218-66113","SG","Donovan","Donovan Mitchell","Mitchell","35.25714329310826","14","8100","UTA@IND","UTA","IND","","","","",""
"30218-9688","PF","LaMarcus","LaMarcus Aldridge","Aldridge","38.0933349609375","15","8100","SA@NO","SA","NO","","","","",""
"30218-14518","PF","Tobias","Tobias Harris","Harris","35.980000813802086","15","8000","LAC@ATL","LAC","ATL","","","","",""
"30218-14522","SF","Nikola","Nikola Mirotic","Mirotic","38.27142769949777","14","8000","SA@NO","NO","SA","","","","",""
"30218-40203","C","Rudy","Rudy Gobert","Gobert","40.625","16","7900","UTA@IND","UTA","IND","","","","",""
"30218-84669","SG","Luka","Luka Doncic","Doncic","33.15333251953125","15","7800","DAL@MEM","DAL","MEM","","","","",""
"30218-23776","PF","Montrezl","Montrezl Harrell","Harrell","31.219999186197917","15","7800","LAC@ATL","LAC","ATL","","","","",""
"30218-80810","PG","De'Aaron","De'Aaron Fox","Fox","36.587501525878906","16","7800","OKC@SAC","SAC","OKC","","","","",""
"30218-58460","SG","Devin","Devin Booker","Booker","37.01666768391927","12","7700","PHO@PHI","PHO","PHI","","","","",""
"30218-23169","C","Steven","Steven Adams","Adams","36.72857230050223","14","7700","OKC@SAC","OKC","SAC","","","","",""
"30218-12355","PG","Eric","Eric Bledsoe","Bledsoe","32.98666585286458","15","7500","DEN@MIL","MIL","DEN","","","","",""
"30218-40201","SG","Dennis","Dennis Schroder","Schroder","32.70666707356771","15","7500","OKC@SAC","OKC","SAC","","","","",""
"30218-16261","SG","Khris","Khris Middleton","Middleton","34.56666666666667","15","7500","DEN@MIL","MIL","DEN","","","","",""
"30218-42669","C","Julius","Julius Randle","Randle","32.10625076293945","16","7300","SA@NO","NO","SA","","","","",""
"30218-84683","PF","Jaren","Jaren Jackson Jr.","Jackson Jr.","27.7","15","7300","DAL@MEM","MEM","DAL","","","","",""
"30218-9561","C","DeAndre","DeAndre Jordan","Jordan","33.073333740234375","15","7200","DAL@MEM","DAL","MEM","","","","",""
"30218-24544","SF","Gary","Gary Harris","Harris","30.443750381469727","16","7100","DEN@MIL","DEN","MIL","","","","",""
"30218-66108","PG","Jamal","Jamal Murray","Murray","29.787500381469727","16","7000","DEN@MIL","DEN","MIL","","","","",""
"30218-23120","SF","TJ","TJ Warren","Warren","28.521427699497767","14","7000","PHO@PHI","PHO","PHI","","","","",""
"30218-84671","PG","Trae","Trae Young","Young","30.387500762939453","16","7000","LAC@ATL","ATL","LAC","","","","",""
"30218-84673","C","Deandre","Deandre Ayton","Ayton","34.960001627604164","15","7000","PHO@PHI","PHO","PHI","","","","",""
"30218-19138","PG","Elfrid","Elfrid Payton","Payton","24.866666158040363","6","6900","SA@NO","NO","SA","O","Finger","","",""
"30218-23823","C","Willie","Willie Cauley-Stein","Cauley-Stein","32.068748474121094","16","6900","OKC@SAC","SAC","OKC","","","","",""
"30218-9662","SG","Lou","Lou Williams","Williams","28.119999186197916","15","6800","LAC@ATL","LAC","ATL","","","","",""
"30218-59358","PF","Domantas","Domantas Sabonis","Sabonis","30.673333740234376","15","6800","UTA@IND","IND","UTA","","","","",""
"30218-20992","PF","Larry","Larry Nance Jr.","Nance Jr.","24.191665649414062","12","6700","CLE@DET","CLE","DET","","","","",""
"30218-9453","C","Al","Al Horford","Horford","30.037500381469727","16","6700","BOS@CHA","BOS","CHA","","","","",""
"30218-17333","SF","Will","Will Barton","Barton","30","2","6700","DEN@MIL","DEN","MIL","O","Groin","","",""
"30218-23665","SG","Buddy","Buddy Hield","Hield","30.706249237060547","16","6600","OKC@SAC","SAC","OKC","","","","",""
"30218-14496","PG","Ricky","Ricky Rubio","Rubio","27.412500381469727","16","6500","UTA@IND","UTA","IND","","","","",""
"30218-14501","C","Tristan","Tristan Thompson","Thompson","27.978572300502233","14","6500","CLE@DET","CLE","DET","","","","",""
"30218-9637","SF","Danilo","Danilo Gallinari","Gallinari","29.94666748046875","15","6500","LAC@ATL","LAC","ATL","","","","",""
"30218-80808","PF","Jayson","Jayson Tatum","Tatum","29.825000762939453","16","6500","BOS@CHA","BOS","CHA","","","","",""
"30218-19781","SG","Kent","Kent Bazemore","Bazemore","28.393749237060547","16","6400","LAC@ATL","ATL","LAC","","","","",""
"30218-23572","SF","Taurean","Taurean Prince","Prince","27.099999060997597","13","6300","LAC@ATL","ATL","LAC","GTD","Achilles","","",""
"30218-15946","SF","Harrison","Harrison Barnes","Barnes","26.109092018821023","11","6300","DAL@MEM","DAL","MEM","","","","",""
"30218-15559","SG","Jeremy","Jeremy Lamb","Lamb","26.186665852864582","15","6200","BOS@CHA","CHA","BOS","","","","",""
"30218-12366","SF","Gordon","Gordon Hayward","Hayward","24.119999186197916","15","6000","BOS@CHA","BOS","CHA","","","","",""
