Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Jamal Murray,7300,DEN,PG,61.4397,21.4557,35.7
Kyle Lowry,7900,TOR,PG,60.423359999999995,19.56256,36.16
Tim Hardaway Jr.,7000,NYK,SG,63.4634,23.57212,34.87
Rodney McGruder,4900,MIA,SG,48.88917,16.67952,26.73
Tyreke Evans,5300,IND,SF,48.7746,16.95024,28.44
Justise Winslow,5000,MIA,SF,55.6864,22.8536,30.8
Trey Lyles,3800,DEN,PF,43.58093,19.53953,23.57
Blake Griffin,9800,DET,PF,70.53605999999999,22.56408,46.62
Nikola Jokic,9000,DEN,C,71.50585,19.75379,47.83
