Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Mike Conley,7800,MEM,PG,65.83854000000001,22.11024,37.86
Derrick White,5600,SAS,PG,52.7904,23.41872,28.08
Khris Middleton,7200,MIL,SG,67.35524000000001,25.32444,35.32
Devin Booker,7600,PHO,SG,71.6975,22.20574,40.97
Josh Richardson,7400,MIA,SF,62.04825,21.72588,35.97
DeMarre Carroll,4000,BKN,SF,50.83457,19.60653,25.43
Anthony Davis,12300,NOP,PF,102.68795,30.29265,59.05
Ed Davis,3900,BKN,PF,51.1744,19.1232,25.6
Tyson Chandler,4200,LAL,C,40.89954,20.46,20.46
