Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Mike Conley,7800,MEM,PG,65.83854000000001,22.11024,37.86
Spencer Dinwiddie,5800,BKN,PG,52.98613,20.163120000000003,28.97
Khris Middleton,7200,MIL,SG,67.35524000000001,25.32444,35.32
Devin Booker,7600,PHO,SG,71.6975,22.20574,40.97
DeMarre Carroll,4000,BKN,SF,50.83457,19.60653,25.43
Gordon Hayward,5700,BOS,SF,50.88776,17.51332,30.04
Anthony Davis,12300,NOP,PF,102.68795,30.29265,59.05
Ed Davis,3900,BKN,PF,51.1744,19.1232,25.6
Jonas Valanciunas,5600,TOR,C,59.75011,27.4988,29.89
