"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"29946-40199","SF","Giannis","Giannis Antetokounmpo","Antetokounmpo","53.44545676491477","11","12000","MIL@DEN","MIL","DEN","","","","",""
"29946-9488","SF","LeBron","LeBron James","James","50.3999989827474","12","11800","ATL@LAL","LAL","ATL","","","","",""
"29946-9644","SG","James","James Harden","Harden","48.037498474121094","8","11200","IND@HOU","HOU","IND","","","","",""
"29946-20848","PG","Damian","Damian Lillard","Lillard","42.083333333333336","12","9600","BOS@POR","POR","BOS","","","","",""
"29946-55062","C","Nikola","Nikola Jokic","Jokic","44.29999796549479","12","9500","MIL@DEN","DEN","MIL","","","","",""
"29946-15684","SG","Victor","Victor Oladipo","Oladipo","44","13","9300","IND@HOU","IND","HOU","","","","",""
"29946-14514","C","Nikola","Nikola Vucevic","Vucevic","41.21666717529297","12","8700","ORL@NY","ORL","NY","","","","",""
"29946-14498","PG","Kyrie","Kyrie Irving","Irving","38.31818181818182","11","8500","BOS@POR","BOS","POR","","","","",""
"29946-9623","PG","Chris","Chris Paul","Paul","40.48888821072049","9","8300","IND@HOU","HOU","IND","","","","",""
"29946-55057","C","Jusuf","Jusuf Nurkic","Nurkic","32.81666564941406","12","8100","BOS@POR","POR","BOS","","","","",""
"29946-55059","C","Clint","Clint Capela","Capela","36.42727383700284","11","8000","IND@HOU","HOU","IND","","","","",""
"29946-41594","PF","Aaron","Aaron Gordon","Gordon","32.699999491373696","12","7900","ORL@NY","ORL","NY","GTD","Ankle","","",""
"29946-15846","SG","Tim","Tim Hardaway Jr.","Hardaway Jr.","34.3999989827474","12","7800","ORL@NY","NY","ORL","","","","",""
"29946-16261","SG","Khris","Khris Middleton","Middleton","33.916666666666664","12","7600","MIL@DEN","MIL","DEN","","","","",""
"29946-66108","PG","Jamal","Jamal Murray","Murray","31.183334350585938","12","7500","MIL@DEN","DEN","MIL","","","","",""
"29946-14516","C","Enes","Enes Kanter","Kanter","33.34615384615385","13","7400","ORL@NY","NY","ORL","","","","",""
"29946-84671","PG","Trae","Trae Young","Young","32.01666768391927","12","7300","ATL@LAL","ATL","LAL","","","","",""
"29946-19067","SG","CJ","CJ McCollum","McCollum","31.308334350585938","12","7100","BOS@POR","POR","BOS","","","","",""
"29946-23096","SG","Evan","Evan Fournier","Fournier","29.508333841959637","12","7000","ORL@NY","ORL","NY","","","","",""
"29946-9739","C","JaVale","JaVale McGee","McGee","34.324999491373696","12","6900","ATL@LAL","LAL","ATL","","","","",""
"29946-12355","PG","Eric","Eric Bledsoe","Bledsoe","31.01666768391927","12","6800","MIL@DEN","MIL","DEN","","","","",""
"29946-80808","PF","Jayson","Jayson Tatum","Tatum","30.008333841959637","12","6800","BOS@POR","BOS","POR","","","","",""
"29946-17333","SF","Will","Will Barton","Barton","30","2","6700","MIL@DEN","DEN","MIL","O","Groin","","",""
"29946-24544","SG","Gary","Gary Harris","Harris","29.73333231608073","12","6700","MIL@DEN","DEN","MIL","","","","",""
"29946-9453","C","Al","Al Horford","Horford","29.78333282470703","12","6700","BOS@POR","BOS","POR","","","","",""
"29946-19781","SG","Kent","Kent Bazemore","Bazemore","27.491666158040363","12","6600","ATL@LAL","ATL","LAL","","","","",""
"29946-66236","PF","John","John Collins","Collins","24.930667317708334","75","6600","ATL@LAL","ATL","LAL","O","Ankle","","",""
"29946-59358","PF","Domantas","Domantas Sabonis","Sabonis","30.566665649414062","12","6600","IND@HOU","IND","HOU","","","","",""
