Player Name,Salary,Position,Ceiling,Floor,Projection
Chris Paul,9100,PG,78.41848,27.06904,48.08
John Wall,9400,PG,65.69024,18.44528,48.16
Devin Booker,7900,SG,65.51419,21.25095,38.29
Eric Gordon,5500,SG,48.06912,16.50176,28.16
Royce O'Neale,3500,SF,44.25786,19.0404,22.14
TJ Warren,5400,SF,49.69146,20.08926,28.74
Tobias Harris,7700,PF,63.5625,21.9375,37.5
Aaron Gordon,7900,PF,63.45689,24.54071,37.93
Boban Marjanovic,3600,C,36.76161,16.80846,18.39
