Player Name,Salary,Team,Position,Ceiling,Floor,Projection
Derrick Rose,6100,MIN,PG,44.377559999999995,25.06824,28.23
Patrick Beverley,3700,LAC,PG,36.66325,19.45,19.45
Jordan Clarkson,5500,CLE,SG,41.816759999999995,24.19255,25.07
Bradley Beal,8100,WAS,SG,60.935280000000006,26.236559999999997,38.64
Taurean Prince,5600,ATL,SF,43.35232,18.53558,30.79
Kelly Oubre,4300,WAS,SF,38.573609999999995,17.856939999999998,21.83
Larry Nance,5300,CLE,PF,41.965,21.5275,27.25
Anthony Davis,12700,NOP,PF,92.887,33.43932,64.06
Clint Capela,8700,HOU,C,61.586659999999995,26.4663,42.01
