"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"30742-15755","PF","Anthony","Anthony Davis","Davis","61.3","20","12700","LAC@NO","NO","LAC","","","","",""
"30742-9644","SG","James","James Harden","Harden","53.215788188733555","19","11500","HOU@MIN","HOU","MIN","","","","",""
"30742-9642","PG","Russell","Russell Westbrook","Westbrook","52.28461632361779","13","11400","OKC@DET","OKC","DET","","","","",""
"30742-9646","SF","Kevin","Kevin Durant","Durant","51.44166564941406","24","11000","GS@ATL","GS","ATL","","","","",""
"30742-14513","SF","Kawhi","Kawhi Leonard","Leonard","45.23888821072049","18","10400","DEN@TOR","TOR","DEN","","","","",""
"30742-15557","C","Andre","Andre Drummond","Drummond","47.470001220703125","20","10000","OKC@DET","DET","OKC","","","","",""
"30742-9524","PG","Stephen","Stephen Curry","Curry","44.92307692307692","13","9700","GS@ATL","GS","ATL","","","","",""
"30742-12332","PG","John","John Wall","Wall","42.78695546025815","23","9500","WAS@NY","WAS","NY","","","","",""
"30742-58462","C","Karl-Anthony","Karl-Anthony Towns","Towns","42.05217444378397","23","9400","HOU@MIN","MIN","HOU","","","","",""
"30742-9560","PF","Blake","Blake Griffin","Griffin","43.439999389648435","20","9200","OKC@DET","DET","OKC","","","","",""
"30742-9663","SG","Jrue","Jrue Holiday","Holiday","41.824999491373696","24","9200","LAC@NO","NO","LAC","","","","",""
"30742-55059","C","Clint","Clint Capela","Capela","40.77727161754262","22","8700","HOU@MIN","HOU","MIN","","","","",""
"30742-12341","SF","Paul","Paul George","George","45.352382114955354","21","8600","OKC@DET","OKC","DET","","","","",""
"30742-55062","C","Nikola","Nikola Jokic","Jokic","42.05454600941051","22","8500","DEN@TOR","DEN","TOR","","","","",""
"30742-23776","PF","Montrezl","Montrezl Harrell","Harrell","34.6318192915483","22","8300","LAC@NO","LAC","NO","","","","",""
"30742-9623","PG","Chris","Chris Paul","Paul","39.470588235294116","17","8200","HOU@MIN","HOU","MIN","","","","",""
"30742-14518","PF","Tobias","Tobias Harris","Harris","36.22272838245738","22","8100","LAC@NO","LAC","NO","","","","",""
"30742-15595","SG","Bradley","Bradley Beal","Beal","37.03043531334919","23","8100","WAS@NY","WAS","NY","","","","",""
"30742-9535","PG","Kyle","Kyle Lowry","Lowry","38.39565111243206","23","8100","DEN@TOR","TOR","DEN","","","","",""
"30742-14522","SF","Nikola","Nikola Mirotic","Mirotic","35.986364191228695","22","8000","LAC@NO","NO","LAC","","","","",""
"30742-58312","SG","D'Angelo","D'Angelo Russell","Russell","33.01666768391927","24","7800","CLE@BKN","BKN","CLE","","","","",""
"30742-15860","PF","Draymond","Draymond Green","Green","31.353846623347355","13","7500","GS@ATL","GS","ATL","O","Toe","","",""
"30742-14516","C","Enes","Enes Kanter","Kanter","32.67083231608073","24","7400","WAS@NY","NY","WAS","","","","",""
"30742-20491","SF","Robert","Robert Covington","Covington","30.82272616299716","22","7300","HOU@MIN","MIN","HOU","","","","",""
"30742-23169","C","Steven","Steven Adams","Adams","35.654998779296875","20","7300","OKC@DET","OKC","DET","","","","",""
"30742-9637","SF","Danilo","Danilo Gallinari","Gallinari","31.38571312313988","21","7300","LAC@NO","LAC","NO","","","","",""
"30742-15846","SG","Tim","Tim Hardaway Jr.","Hardaway Jr.","32.182609226392664","23","7300","WAS@NY","NY","WAS","","","","",""
"30742-9729","PF","Paul","Paul Millsap","Millsap","31.34090909090909","22","7200","DEN@TOR","DEN","TOR","","","","",""
"30742-84671","PG","Trae","Trae Young","Young","29.882608164911684","23","7200","GS@ATL","ATL","GS","","","","",""
"30742-42669","C","Julius","Julius Randle","Randle","33.32083384195963","24","7100","LAC@NO","NO","LAC","","","","",""
"30742-66236","PF","John","John Collins","Collins","26.725000381469727","8","7100","GS@ATL","ATL","GS","","","","",""
"30742-66108","PG","Jamal","Jamal Murray","Murray","30.67727383700284","22","7000","DEN@TOR","DEN","TOR","","","","",""
"30742-14509","SG","Klay","Klay Thompson","Thompson","32.86666615804037","24","7000","GS@ATL","GS","ATL","","","","",""
"30742-15628","SF","Otto","Otto Porter Jr.","Porter Jr.","26.580952962239582","21","7000","WAS@NY","WAS","NY","GTD","Toe","","",""
"30742-19138","PG","Elfrid","Elfrid Payton","Payton","24.866666158040363","6","6900","LAC@NO","NO","LAC","O","Finger","","",""
"30742-9446","PG","Jeff","Jeff Teague","Teague","28.970588235294116","17","6900","HOU@MIN","MIN","HOU","","","","",""
"30742-60021","PF","Pascal","Pascal Siakam","Siakam","29.8249994913737","24","6800","DEN@TOR","TOR","DEN","","","","",""
"30742-14501","C","Tristan","Tristan Thompson","Thompson","30.34090909090909","22","6700","CLE@BKN","CLE","BKN","","","","",""
"30742-17333","SF","Will","Will Barton","Barton","30","2","6700","DEN@TOR","DEN","TOR","O","Groin","","",""
"30742-14511","PF","Markieff","Markieff Morris","Morris","23.57272616299716","22","6600","WAS@NY","WAS","NY","","","","",""
"30742-24544","SF","Gary","Gary Harris","Harris","29.620001220703124","20","6400","DEN@TOR","DEN","TOR","","","","",""
"30742-15542","PG","Spencer","Spencer Dinwiddie","Dinwiddie","26.558334350585938","24","6300","CLE@BKN","BKN","CLE","","","","",""
"30742-80821","C","Jarrett","Jarrett Allen","Allen","29.64999944513494","22","6300","CLE@BKN","BKN","CLE","","","","",""
"30742-9660","C","Dwight","Dwight Howard","Howard","26.400000678168404","9","6200","WAS@NY","WAS","NY","O","Lower body","","",""
