Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-03-05,Karl-Anthony Towns,11500,MIN,C,OKC,,36.0,27.42,7,236.0,115,117.0,117,88.27,29.68,56.22,4.89,W,30,15,27,0.556,3,5,0.6,8,10,0.8,6,8,14,1,2,0,0,4,41,9,65.3
2019-03-05,Russell Westbrook,11400,OKC,PG,@ MIN,,36.0,37.28,14,236.0,-133,119.0,119,80.08,29.06,57.2,5.02,L,38,15,28,0.536,5,10,0.5,3,7,0.429,2,11,13,6,0,0,2,3,38,-2,60.6
2019-03-05,Mike Conley,8100,MEM,PG,POR,,32.0,23.11,24,215.5,190,105.0,-0.75,62.5,13.27,35.21,4.35,W,35,12,18,0.667,6,7,0.857,10,15,0.667,1,3,4,4,1,0,1,4,40,15,52.8
2019-03-05,Ben Simmons,9900,PHI,PG,ORL,,36.0,19.55,10,222.0,-200,113.25,-0.5,68.38,28.2,47.16,4.76,W,40,6,15,0.4,0,0,,4,5,0.8,4,9,13,8,2,1,2,2,16,6,50.6
2019-03-05,Gordon Hayward,4500,BOS,SF,@ GSW,,24.0,31.38,17,228.0,230,110.75,110.75,39.52,6.98,19.77,4.39,W,28,12,16,0.75,4,6,0.667,2,2,1.0,1,6,7,4,2,0,0,1,30,32,50.4
2019-03-05,Tobias Harris,8000,PHI,PF,ORL,,37.0,30.65,16,222.0,-200,113.25,-0.5,61.1,17.37,38.43,4.8,W,34,8,15,0.5329999999999999,1,3,0.333,4,4,1.0,1,11,12,5,2,1,2,2,21,15,49.9
2019-03-05,James Harden,12100,HOU,SG,@ TOR,,38.0,33.29,1,228.0,130,112.25,0.5,74.56,36.43,53.26,4.4,W,37,12,30,0.4,3,9,0.333,8,8,1.0,0,1,1,3,3,0,1,4,35,-10,48.7
2019-03-05,Myles Turner,7500,IND,C,CHI,,30.0,27.63,8,218.0,-300,112.5,-0.25,69.25,11.81,35.46,4.73,W,36,3,11,0.273,1,1,1.0,3,4,0.75,1,10,11,2,0,7,2,3,10,8,45.2
2019-03-05,Kyrie Irving,9400,BOS,PG,@ GSW,,36.0,37.17,12,228.0,230,110.75,110.75,63.24,20.51,45.17,4.81,W,30,7,15,0.467,2,5,0.4,3,4,0.75,1,4,5,11,2,0,3,3,19,20,44.5
2019-03-05,Serge Ibaka,4700,TOR,PF,HOU,,26.0,31.56,18,228.0,-150,115.75,0.5,48.32,7.5,26.68,5.68,L,30,4,7,0.5710000000000001,0,0,,2,3,0.667,5,10,15,2,0,5,2,4,10,18,44.0
2019-03-05,Jeff Teague,6300,MIN,PG,OKC,,30.0,37.1,9,236.0,115,117.0,117,52.18,15.98,31.08,4.93,W,33,5,7,0.7140000000000001,1,1,1.0,5,7,0.7140000000000001,0,5,5,12,1,1,2,3,16,4,44.0
2019-03-05,Robin Lopez,5500,CHI,C,@ IND,,31.0,28.5,5,218.0,250,105.5,0.25,48.4,8.81,24.53,4.46,L,31,9,18,0.5,0,0,,2,2,1.0,6,4,10,1,0,3,0,0,20,-6,42.5
2019-03-05,Bojan Bogdanovic,6500,IND,SF,CHI,,32.0,21.8,22,218.0,-300,112.5,-0.25,49.32,9.52,30.9,4.75,W,35,9,14,0.643,4,5,0.8,5,6,0.833,0,6,6,1,2,0,1,3,27,5,40.7
2019-03-05,Jayson Tatum,6300,BOS,PF,@ GSW,,32.0,31.38,17,228.0,230,110.75,110.75,44.16,11.77,30.25,4.8,W,27,6,13,0.462,1,3,0.333,4,4,1.0,0,5,5,1,3,2,1,2,17,4,38.5
2019-03-05,Jusuf Nurkic,8300,POR,C,@ MEM,,29.0,30.14,9,215.5,-225,110.5,-0.25,58.03,17.03,36.54,4.4,L,31,3,8,0.375,0,1,0.0,0,0,,0,10,10,9,1,2,2,5,6,-1,38.5
2019-03-05,Steven Adams,6800,OKC,C,@ MIN,,34.0,28.33,3,236.0,-133,119.0,119,57.47,15.27,33.57,4.94,L,36,5,6,0.833,0,0,,3,9,0.333,9,2,11,2,1,3,3,0,13,-16,38.2
2019-03-05,Aaron Gordon,7100,ORL,PF,@ PHI,,35.0,27.12,3,222.0,175,108.75, ,58.5,14.09,34.21,4.82,L,39,9,18,0.5,2,7,0.28600000000000003,4,6,0.667,2,7,9,3,0,0,2,1,24,-4,37.3
2019-03-05,Delon Wright,5100,MEM,SG,POR,,24.0,23.11,24,215.5,190,105.0,-0.75,33.49,8.41,20.52,4.02,W,26,9,13,0.6920000000000001,1,2,0.5,6,7,0.857,1,2,3,1,2,1,2,1,25,6,37.1
2019-03-05,Maurice Harkless,5600,POR,SF,@ MEM,,27.0,22.79,6,215.5,-225,110.5,-0.25,42.32,7.79,21.17,3.78,L,32,9,13,0.6920000000000001,1,3,0.333,1,2,0.5,1,5,6,3,1,1,1,5,20,-4,36.7
2019-03-05,Kawhi Leonard,9700,TOR,SF,HOU,,35.0,23.95,6,228.0,-150,115.75,0.5,69.65,18.58,46.34,4.78,L,36,10,22,0.455,1,4,0.25,5,5,1.0,2,4,6,1,1,0,1,0,26,10,36.7
