"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"30283-14513","SF","Kawhi","Kawhi Leonard","Leonard","44.14166768391927","12","10000","TOR@ORL","TOR","ORL","","","","",""
"30283-12332","PG","John","John Wall","Wall","42.724998474121094","16","9800","LAC@WAS","WAS","LAC","","","","",""
"30283-20848","PG","Damian","Damian Lillard","Lillard","42.78125","16","9600","POR@NY","POR","NY","","","","",""
"30283-14514","C","Nikola","Nikola Vucevic","Vucevic","43.252940458409924","17","9500","TOR@ORL","ORL","TOR","","","","",""
"30283-12363","C","Hassan","Hassan Whiteside","Whiteside","40.380000813802084","15","8600","BKN@MIA","MIA","BKN","","","","",""
"30283-14518","PF","Tobias","Tobias Harris","Harris","36.29999923706055","16","8200","LAC@WAS","LAC","WAS","","","","",""
"30283-15595","SG","Bradley","Bradley Beal","Beal","36.54999923706055","16","8200","LAC@WAS","WAS","LAC","","","","",""
"30283-9535","PG","Kyle","Kyle Lowry","Lowry","38.7294132008272","17","8100","TOR@ORL","TOR","ORL","GTD","Ankle","","",""
"30283-55057","C","Jusuf","Jusuf Nurkic","Nurkic","35","16","8000","POR@NY","POR","NY","","","","",""
"30283-15846","SG","Tim","Tim Hardaway Jr.","Hardaway Jr.","34.162498474121094","16","8000","POR@NY","NY","POR","","","","",""
"30283-41594","PF","Aaron","Aaron Gordon","Gordon","33.8125","16","7900","TOR@ORL","ORL","TOR","","","","",""
"30283-16233","SF","Josh","Josh Richardson","Richardson","33.23749923706055","16","7700","BKN@MIA","MIA","BKN","","","","",""
"30283-23776","PF","Montrezl","Montrezl Harrell","Harrell","33","16","7500","LAC@WAS","LAC","WAS","","","","",""
"30283-58312","SG","D'Angelo","D'Angelo Russell","Russell","31.723528693704043","17","7300","BKN@MIA","BKN","MIA","","","","",""
"30283-60021","PF","Pascal","Pascal Siakam","Siakam","29.42941104664522","17","6900","TOR@ORL","TOR","ORL","","","","",""
"30283-19067","SG","CJ","CJ McCollum","McCollum","30.337499618530273","16","6700","POR@NY","POR","NY","","","","",""
"30283-9637","SF","Danilo","Danilo Gallinari","Gallinari","29.94666748046875","15","6700","LAC@WAS","LAC","WAS","GTD","Illness","","",""
"30283-9660","C","Dwight","Dwight Howard","Howard","26.400000678168404","9","6700","LAC@WAS","WAS","LAC","GTD","Lower body","","",""
"30283-9957","PF","Serge","Serge Ibaka","Ibaka","33.0625","16","6700","TOR@ORL","TOR","ORL","","","","",""
"30283-23096","SG","Evan","Evan Fournier","Fournier","28.352941176470587","17","6600","TOR@ORL","ORL","TOR","","","","",""
"30283-80821","C","Jarrett","Jarrett Allen","Allen","31.5","15","6600","BKN@MIA","BKN","MIA","","","","",""
"30283-14516","C","Enes","Enes Kanter","Kanter","32.635293399586395","17","6500","POR@NY","NY","POR","","","","",""
"30283-9673","PG","Goran","Goran Dragic","Dragic","27.583333333333332","12","6500","BKN@MIA","MIA","BKN","O","Knee","","",""
"30283-9662","SG","Lou","Lou Williams","Williams","28.731250762939453","16","6400","LAC@WAS","LAC","WAS","","","","",""
"30283-15542","PG","Spencer","Spencer Dinwiddie","Dinwiddie","25.58823529411765","17","6300","BKN@MIA","BKN","MIA","","","","",""
"30283-42148","PF","Rondae","Rondae Hollis-Jefferson","Hollis-Jefferson","21.353846623347355","13","6000","BKN@MIA","BKN","MIA","","","","",""
"30283-15628","SF","Otto","Otto Porter Jr.","Porter Jr.","23.64666748046875","15","5800","LAC@WAS","WAS","LAC","","","","",""
"30283-84680","PG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","20.743749618530273","16","5800","LAC@WAS","LAC","WAS","","","","",""
"30283-18600","PG","Tyler","Tyler Johnson","Johnson","22.212499618530273","16","5600","BKN@MIA","MIA","BKN","O","Hamstring","","",""
"30283-12342","PF","Al-Farouq","Al-Farouq Aminu","Aminu","23.331249237060547","16","5500","POR@NY","POR","NY","","","","",""
"30283-14503","C","Jonas","Jonas Valanciunas","Valanciunas","26.482353659237134","17","5300","TOR@ORL","TOR","ORL","","","","",""
"30283-9585","SG","Dwyane","Dwyane Wade","Wade","23.466666327582466","9","5200","BKN@MIA","MIA","BKN","","","","",""
"30283-80811","SF","Jonathan","Jonathan Isaac","Isaac","20.98181845925071","11","5100","TOR@ORL","ORL","TOR","","","","",""
"30283-58153","SF","Kelly","Kelly Oubre","Oubre Jr.","22.649999618530273","16","5000","LAC@WAS","WAS","LAC","","","","",""
"30283-58084","SF","Justise","Justise Winslow","Winslow","23.274998982747395","12","5000","BKN@MIA","MIA","BKN","","","","",""
"30283-16220","SG","Dion","Dion Waiters","Waiters","23.89666748046875","30","4900","BKN@MIA","MIA","BKN","O","Ankle","","",""
"30283-15744","SG","Rodney","Rodney McGruder","McGruder","25.6875","16","4900","BKN@MIA","MIA","BKN","","","","",""
"30283-15843","PG","Trey","Trey Burke","Burke","20.00714329310826","14","4900","POR@NY","NY","POR","","","","",""
"30283-9758","SG","Danny","Danny Green","Green","21.08235258214614","17","4800","TOR@ORL","TOR","ORL","","","","",""
"30283-12359","SF","Evan","Evan Turner","Turner","22.774999618530273","16","4800","POR@NY","POR","NY","","","","",""
"30283-63826","C","Boban","Boban Marjanovic","Marjanovic","17.984615619365986","13","4800","LAC@WAS","LAC","WAS","","","","",""
"30283-12474","PG","Patrick","Patrick Beverley","Beverley","20.318750381469727","16","4800","LAC@WAS","LAC","WAS","","","","",""
"30283-84674","PF","Kevin","Kevin Knox","Knox","13.489999389648437","10","4800","POR@NY","NY","POR","","","","",""
"30283-16363","SF","Joe","Joe Harris","Harris","21.376470229204962","17","4700","BKN@MIA","BKN","MIA","","","","",""
"30283-9966","PF","James","James Johnson","Johnson","11","1","4700","BKN@MIA","MIA","BKN","","","","",""
"30283-9466","PG","D.J.","D.J. Augustin","Augustin","21.758823170381433","17","4700","TOR@ORL","ORL","TOR","","","","",""
"30283-16405","SG","Terrence","Terrence Ross","Ross","22.935293758616726","17","4500","TOR@ORL","ORL","TOR","","","","",""
"30283-24247","PG","Fred","Fred VanVleet","VanVleet","19.97692401592548","13","4500","TOR@ORL","TOR","ORL","","","","",""
"30283-15501","SG","Allen","Allen Crabbe","Crabbe","13.375","16","4400","BKN@MIA","BKN","MIA","","","","",""
"30283-14511","PF","Markieff","Markieff Morris","Morris","19.766666666666666","15","4400","LAC@WAS","WAS","LAC","","","","",""
"30283-84827","SG","Allonzo","Allonzo Trier","Trier","18.388235653147976","17","4200","POR@NY","NY","POR","","","","",""
"30283-63124","PG","Emmanuel","Emmanuel Mudiay","Mudiay","18.83000030517578","10","4200","POR@NY","NY","POR","","","","",""
"30283-9648","SF","Jeff","Jeff Green","Green","20.612499237060547","16","4200","LAC@WAS","WAS","LAC","","","","",""
"30283-9956","SG","Wayne","Wayne Ellington","Ellington","16.86666700575087","9","4200","BKN@MIA","MIA","BKN","","","","",""
"30283-84709","C","Mitchell","Mitchell Robinson","Robinson","17.759999593098957","15","4200","POR@NY","NY","POR","","","","",""
"30283-42661","PF","Noah","Noah Vonleh","Vonleh","21.735294117647058","17","4100","POR@NY","NY","POR","","","","",""
"30283-80815","PF","Zach","Zach Collins","Collins","18.8125","16","4100","POR@NY","POR","NY","","","","",""
"30283-68090","SF","OG","OG Anunoby","Anunoby","15.792307927058292","13","4100","TOR@ORL","TOR","ORL","O","Wrist","","",""
"30283-12365","PF","Ed","Ed Davis","Davis","18.511765423943014","17","4000","BKN@MIA","BKN","MIA","","","","",""
"30283-9787","SF","DeMarre","DeMarre Carroll","Carroll","15.833333333333334","6","3900","BKN@MIA","BKN","MIA","","","","",""
"30283-18821","SF","Jonathon","Jonathon Simmons","Simmons","16.479999796549478","15","3900","TOR@ORL","ORL","TOR","","","","",""
"30283-80817","C","Bam","Bam Adebayo","Adebayo","18.212499618530273","16","3900","BKN@MIA","MIA","BKN","","","","",""
"30283-40830","PG","Delon","Delon Wright","Wright","13.09999974568685","12","3800","TOR@ORL","TOR","ORL","","","","",""
"30283-17542","PF","Alan","Alan Williams","Williams","13.88000030517578","5","3800","BKN@MIA","BKN","MIA","","","","",""
"30283-63123","SF","Mario","Mario Hezonja","Hezonja","16.64000040690104","15","3800","POR@NY","NY","POR","GTD","Illness","","",""
"30283-23097","PG","Tomas","Tomas Satoransky","Satoransky","10.800000190734863","16","3700","LAC@WAS","WAS","LAC","","","","",""
"30283-9661","C","Marcin","Marcin Gortat","Gortat","15.784615149864784","13","3700","LAC@WAS","LAC","WAS","","","","",""
"30283-15560","PG","Shabazz","Shabazz Napier","Napier","13.569230299729567","13","3700","BKN@MIA","BKN","MIA","","","","",""
"30283-9677","SF","Jared","Jared Dudley","Dudley","14.105882532456341","17","3700","BKN@MIA","BKN","MIA","","","","",""
"30283-23780","SF","Jake","Jake Layman","Layman","11.5","16","3700","POR@NY","POR","NY","","","","",""
