"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"30831-9644","SG","James","James Harden","Harden","53.04500122070313","20","11400","HOU@UTA","HOU","UTA","","","","",""
"30831-20848","PG","Damian","Damian Lillard","Lillard","44.26666768391927","24","10500","PHO@POR","POR","PHO","","","","",""
"30831-40203","C","Rudy","Rudy Gobert","Gobert","41.087998046875","25","9800","HOU@UTA","UTA","HOU","","","","",""
"30831-55059","C","Clint","Clint Capela","Capela","40.965217922044836","23","9100","HOU@UTA","HOU","UTA","","","","",""
"30831-14498","PG","Kyrie","Kyrie Irving","Irving","41.54545454545455","22","9000","NY@BOS","BOS","NY","","","","",""
"30831-55057","C","Jusuf","Jusuf Nurkic","Nurkic","34.833333333333336","24","8500","PHO@POR","POR","PHO","","","","",""
"30831-66113","SG","Donovan","Donovan Mitchell","Mitchell","33.7952386765253","21","8500","HOU@UTA","UTA","HOU","","","","",""
"30831-58460","SG","Devin","Devin Booker","Booker","37.610525030838815","19","8200","PHO@POR","PHO","POR","O","Hamstring","","",""
"30831-9623","PG","Chris","Chris Paul","Paul","38.56110975477431","18","8100","HOU@UTA","HOU","UTA","","","","",""
"30831-15846","SG","Tim","Tim Hardaway Jr.","Hardaway Jr.","31.8000005086263","24","7400","NY@BOS","NY","BOS","","","","",""
"30831-14496","PG","Ricky","Ricky Rubio","Rubio","28.6239990234375","25","7200","HOU@UTA","UTA","HOU","","","","",""
"30831-19067","SG","CJ","CJ McCollum","McCollum","30.995834350585938","24","7200","PHO@POR","POR","PHO","O","Ankle","","",""
"30831-80808","PF","Jayson","Jayson Tatum","Tatum","30.269565748131793","23","7100","NY@BOS","BOS","NY","","","","",""
"30831-14516","C","Enes","Enes Kanter","Kanter","32.81199951171875","25","7100","NY@BOS","NY","BOS","","","","",""
"30831-9453","C","Al","Al Horford","Horford","30.290475027901785","21","6900","NY@BOS","BOS","NY","","","","",""
"30831-84673","C","Deandre","Deandre Ayton","Ayton","34.09583282470703","24","6700","PHO@POR","PHO","POR","","","","",""
"30831-12366","SF","Gordon","Gordon Hayward","Hayward","26.12857200985863","21","6400","NY@BOS","BOS","NY","","","","",""
"30831-23120","SF","TJ","TJ Warren","Warren","28.720001220703125","20","6400","PHO@POR","PHO","POR","GTD","Ankle","","",""
"30831-59318","SF","Joe","Joe Ingles","Ingles","27.24800048828125","25","6200","HOU@UTA","UTA","HOU","","","","",""
"30831-12342","PF","Al-Farouq","Al-Farouq Aminu","Aminu","23.3625005086263","24","5900","PHO@POR","POR","PHO","","","","",""
"30831-9538","SF","Trevor","Trevor Ariza","Ariza","25.10000055486506","22","5800","PHO@POR","PHO","POR","","","","",""
"30831-23676","SG","Damyean","Damyean Dotson","Dotson","21.44210494192023","19","5800","NY@BOS","NY","BOS","","","","",""
"30831-63124","PG","Emmanuel","Emmanuel Mudiay","Mudiay","21.549999660915798","18","5700","NY@BOS","NY","BOS","","","","",""
"30831-14512","PF","Marcus","Marcus Morris","Morris","24.068181818181817","22","5700","NY@BOS","BOS","NY","","","","",""
"30831-80809","PF","Josh","Josh Jackson","Jackson","16.625","24","5500","PHO@POR","PHO","POR","","","","",""
"30831-15800","SF","Jae","Jae Crowder","Crowder","23.5160009765625","25","5500","HOU@UTA","UTA","HOU","","","","",""
"30831-84674","PF","Kevin","Kevin Knox","Knox","15.077777438693577","18","5400","NY@BOS","NY","BOS","","","","",""
"30831-23670","SG","Marcus","Marcus Smart","Smart","20.443478791610055","23","5400","NY@BOS","BOS","NY","","","","",""
"30831-23447","PF","Richaun","Richaun Holmes","Holmes","16.06956548276155","23","5100","PHO@POR","PHO","POR","","","","",""
"30831-12351","PF","Derrick","Derrick Favors","Favors","25.441665649414062","24","5100","HOU@UTA","UTA","HOU","","","","",""
"30831-9556","SG","Eric","Eric Gordon","Gordon","23.889999389648438","20","5100","HOU@UTA","HOU","UTA","","","","",""
"30831-42661","PF","Noah","Noah Vonleh","Vonleh","24.2839990234375","25","5000","NY@BOS","NY","BOS","","","","",""
"30831-84670","SF","Mikal","Mikal Bridges","Bridges","15.258333841959635","24","4900","PHO@POR","PHO","POR","","","","",""
"30831-15843","PG","Trey","Trey Burke","Burke","20.13333275204613","21","4800","NY@BOS","NY","BOS","O","Knee","","",""
"30831-67026","SG","Jaylen","Jaylen Brown","Brown","20.18947400544819","19","4700","NY@BOS","BOS","NY","","","","",""
"30831-12359","SF","Evan","Evan Turner","Turner","22.417390242866848","23","4600","PHO@POR","POR","PHO","","","","",""
"30831-84703","PG","De'Anthony","De'Anthony Melton","Melton","11.12857164655413","7","4500","PHO@POR","PHO","POR","","","","",""
"30831-23407","PF","PJ","P.J. Tucker","Tucker","21.469564686650816","23","4400","HOU@UTA","HOU","UTA","","","","",""
"30831-16178","SF","Maurice","Maurice Harkless","Harkless","12.516666412353516","12","4300","PHO@POR","POR","PHO","","","","",""
"30831-84686","PG","Elie","Elie Okobo","Okobo","13.07999979654948","15","4100","PHO@POR","PHO","POR","","","","",""
"30831-17491","SF","James","James Ennis III","Ennis III","15.864999389648437","20","4000","HOU@UTA","HOU","UTA","","","","",""
"30831-18338","SF","Royce","Royce O'Neale","O'Neale","10.395999755859375","25","3800","HOU@UTA","UTA","HOU","","","","",""
"30831-37931","C","Aron","Aron Baynes","Baynes","14.830000305175782","20","3700","NY@BOS","BOS","NY","","","","",""
"30831-42677","PG","Terry","Terry Rozier","Rozier","18.09999946925951","23","3700","NY@BOS","BOS","NY","","","","",""
"30831-20805","SG","Troy","Troy Daniels","Daniels","9.75","8","3700","PHO@POR","PHO","POR","","","","",""
"30831-84827","SG","Allonzo","Allonzo Trier","Trier","18.72","25","3700","NY@BOS","NY","BOS","","","","",""
"30831-84709","C","Mitchell","Mitchell Robinson","Robinson","17.508696182914402","23","3700","NY@BOS","NY","BOS","","","","",""
"30831-9448","SG","Jamal","Jamal Crawford","Crawford","11.913636641068893","22","3700","PHO@POR","PHO","POR","","","","",""
"30831-9870","SG","Kyle","Kyle Korver","Korver","10.963158055355674","19","3600","HOU@UTA","UTA","HOU","","","","",""
"30831-9615","SG","Courtney","Courtney Lee","Lee","19","1","3600","NY@BOS","NY","BOS","","","","",""
"30831-40208","PG","Raul","Raul Neto","Neto","10.25","8","3600","HOU@UTA","UTA","HOU","","","","",""
"30831-42158","SG","Jabari","Jabari Bird","Bird","5.984615619365986","13","3600","NY@BOS","BOS","NY","O","Not injury related","","",""
"30831-80815","PF","Zach","Zach Collins","Collins","16.90416717529297","24","3600","PHO@POR","POR","PHO","","","","",""
"30831-23801","SG","Nik","Nik Stauskas","Stauskas","11.77500025431315","24","3600","PHO@POR","POR","PHO","","","","",""
"30831-66185","PF","Caleb","Caleb Swanigan","Swanigan","8.25","10","3500","PHO@POR","POR","PHO","GTD","Personal","","",""
"30831-55055","PG","Dante","Dante Exum","Exum","11.758333841959635","24","3500","HOU@UTA","UTA","HOU","","","","",""
