"Jake Layman",3500,POR,SF,PHO,16.3515,8.35413,9.91
"Nik Stauskas",3600,POR,SG,PHO,31.1402,14.6276,18.85
"Chris Paul",8100,HOU,PG,UTA,51.25164,18.22028,37.88
"James Harden",11400,HOU,SG,UTA,57.62295,18.70875,49.89
"P.J. Tucker",4400,HOU,PF,UTA,41.59963,17.96299,21.41
"James Ennis",4000,HOU,SF,UTA,27.48031,13.01515,17.47
"Meyers Leonard",3500,POR,PF,PHO,24.47547,11.39013,14.01
"Seth Curry",3500,POR,PG,PHO,37.6726,19.88,19.88
"Al-Farouq Aminu",5900,POR,PF,PHO,37.83155,18.28975,24.55
"Maurice Harkless",4300,POR,SF,PHO,29.06939,12.35311,18.41
"Jusuf Nurkic",8500,POR,C,PHO,49.34358,21.27411,38.61
"Evan Turner",4600,POR,SF,PHO,36.334,20.4256,24.55
"Zach Collins",3600,POR,PF,PHO,24.55796,12.08662,16.03
"Clint Capela",9100,HOU,C,UTA,56.48226,24.23982,38.66
"Eric Gordon",5100,HOU,SG,UTA,34.94452,16.92554,22.78
"Jae Crowder",5500,UTA,SF,HOU,39.09834,17.74035,23.19
"Rudy Gobert",9800,UTA,C,HOU,52.4153,16.39456,39.41
"Royce O'Neale",3800,UTA,SF,HOU,17.71506,8.69415,11.67
"Kyle Korver",3600,UTA,SG,HOU,21.53208,9.7091,12.29
"Thabo Sefolosha",3500,UTA,SF,HOU,8.70672,4.9179,5.82
"Raul Neto",3600,UTA,PG,HOU,18.96869,9.48948,10.27
"Derrick Favors",5100,UTA,PF,HOU,32.64884,15.76848,25.27
"Joe Ingles",6200,UTA,SF,HOU,41.93061,17.76813,27.21
"Nene Hilario",3500,HOU,C,UTA,19.48401,10.12648,11.83
"Gerald Green",3500,HOU,SF,UTA,16.70415,7.82615,9.65
"Gary Clark",3500,HOU,SF,UTA,8.70471,1.59285,8.61
"Ricky Rubio",7200,UTA,PG,HOU,41.74784,16.89642,31.82
"Donovan Mitchell",8500,UTA,SG,HOU,47.80468,19.68428,36.52
"Damian Lillard",10500,POR,PG,PHO,61.5996,23.3288,48.2
"Ryan Anderson",3500,PHO,PF,POR,5.97883,4.07,4.07
"Courtney Lee",3600,NYK,SG,BOS,21.10117,11.23,11.23
"Mitchell Robinson",3700,NYK,C,BOS,13.70346,3.15736,12.94
"Kyrie Irving",9000,BOS,PG,NYK,56.12764,21.93968,41.24
"Marcus Smart",5400,BOS,SG,NYK,31.8283,12.44298,22.18
"Marcus Morris",5700,BOS,PF,NYK,35.57183,13.77059,26.33
"Jayson Tatum",7100,BOS,PF,NYK,41.87424,17.1184,32.92
"Allonzo Trier",3700,NYK,SG,BOS,12.52797,2.88652,11.83
"Damyean Dotson",5800,NYK,SG,BOS,31.13544,15.20652,18.06
"Mario Hezonja",3500,NYK,SF,BOS,26.59944,11.076,17.04
"Tim Hardaway Jr.",7400,NYK,SG,BOS,51.17476,22.36208,33.08
"Noah Vonleh",5000,NYK,PF,BOS,45.5147,14.3957,25.3
"Enes Kanter",7100,NYK,C,BOS,42.03792,15.68532,31.56
"Kevin Knox",5400,NYK,PF,BOS,20.58696,4.74336,19.44
"Al Horford",6900,BOS,C,NYK,44.22956,17.35008,32.86
"Gordon Hayward",6400,BOS,SF,NYK,40.91256,19.54368,28.08
"Deandre Ayton",6700,PHO,C,POR,34.20472,6.84756,33.08
"Trevor Ariza",5800,PHO,SF,POR,33.4799,12.52632,25.46
"Richaun Holmes",5100,PHO,PF,POR,33.63052,13.783,19.69
"Jamal Crawford",3700,PHO,SG,POR,28.5012,16.24,16.24
"De'Anthony Melton",4500,PHO,PG,POR,24.3651,4.4585,24.1
"Troy Daniels",3700,PHO,SG,POR,18.89936,10.20544,10.72
"Josh Jackson",5500,PHO,PF,POR,40.76946,18.88299,27.81
"Mikal Bridges",4900,PHO,SF,POR,23.39942,4.68441,22.63
"Terry Rozier",3700,BOS,PG,NYK,26.6166,13.8105,16.74
"Jaylen Brown",4700,BOS,SG,NYK,32.06742,14.09408,16.94
"Aron Baynes",3700,BOS,C,NYK,23.39061,12.5646,14.61
"Semi Ojeleye",3500,BOS,SF,NYK,2.37336,1.24,1.24
"Elie Okobo",4100,PHO,PG,POR,22.83072,4.57056,22.08
"Emmanuel Mudiay",5700,NYK,PG,BOS,35.50272,16.37376,26.24
