Player Name,Salary,Position,Ceiling,Floor,Projection
Ish Smith,4500,PG,49.1481,19.7895,25.05
Reggie Jackson,5800,PG,48.23401,14.07714,30.47
Victor Oladipo,9100,SG,64.20076,24.22589,43.03
Tim Hardaway Jr.,7900,SG,70.81263,24.3264,38.01
Kyle Anderson,4500,SF,45.82822,14.569020000000002,27.91
Jabari Parker,6600,SF,54.971759999999996,19.30227,34.53
Kelly Olynyk,4800,PF,51.86223,20.12339,30.17
Anthony Davis,11800,PF,83.89544000000001,25.51174,55.34
Tristan Thompson,4900,C,45.50442,18.91591,29.51
