Player Name,Salary,Position,Ceiling,Floor,Projection
Tyler Johnson,4700,PG,49.30068,18.64356,26.52
Derrick Rose,6000,PG,53.80489,16.99798,33.07
Wayne Ellington,3800,SG,44.9196,18.19785,22.55
Rodney McGruder,4900,SG,50.633379999999995,18.0635,27.79
Joe Ingles,5700,SF,53.35932,19.09026,29.19
Josh Richardson,7600,SF,68.66504,23.190720000000002,39.44
Aaron Gordon,7900,PF,56.65388000000001,20.46874,37.42
Blake Griffin,9800,PF,65.30832,20.1894,43.89
Karl-Anthony Towns,9600,C,71.60132,24.71196,45.26
