"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"29895-49111","C","Joel","Joel Embiid","Embiid","52.2749989827474","12","11000","CHA@PHI","PHI","CHA","","","","",""
"29895-15557","C","Andre","Andre Drummond","Drummond","44.92000122070313","10","10200","DET@ATL","DET","ATL","","","","",""
"29895-12332","PG","John","John Wall","Wall","43.120001220703124","10","9900","WAS@ORL","WAS","ORL","","","","",""
"29895-9560","PF","Blake","Blake Griffin","Griffin","47.039999389648436","10","9800","DET@ATL","DET","ATL","","","","",""
"29895-66115","PG","Ben","Ben Simmons","Simmons","39.918182373046875","11","9700","CHA@PHI","PHI","CHA","","","","",""
"29895-58462","C","Karl-Anthony","Karl-Anthony Towns","Towns","40.36666615804037","12","9600","MIN@SAC","MIN","SAC","","","","",""
"29895-14528","SG","Jimmy","Jimmy Butler","Butler","43.366665310329864","9","9500","MIN@SAC","MIN","SAC","","","","",""
"29895-55062","C","Nikola","Nikola Jokic","Jokic","41.99090853604403","11","9300","BKN@DEN","DEN","BKN","","","","",""
"29895-12363","C","Hassan","Hassan Whiteside","Whiteside","42.54444376627604","9","9100","IND@MIA","MIA","IND","","","","",""
"29895-15684","SG","Victor","Victor Oladipo","Oladipo","43.166666666666664","12","9000","IND@MIA","IND","MIA","","","","",""
"29895-66113","SG","Donovan","Donovan Mitchell","Mitchell","36.377777099609375","9","8800","BOS@UTA","UTA","BOS","","","","",""
"29895-40203","C","Rudy","Rudy Gobert","Gobert","42.43636252663352","11","8700","BOS@UTA","UTA","BOS","","","","",""
"29895-14507","PG","Kemba","Kemba Walker","Walker","43.51818292791193","11","8600","CHA@PHI","CHA","PHI","","","","",""
"29895-14514","C","Nikola","Nikola Vucevic","Vucevic","40.48181707208807","11","8600","WAS@ORL","ORL","WAS","","","","",""
"29895-14498","PG","Kyrie","Kyrie Irving","Irving","38.31818181818182","11","8500","BOS@UTA","BOS","UTA","O","Personal","","",""
"29895-15595","SG","Bradley","Bradley Beal","Beal","37.570001220703126","10","8500","WAS@ORL","WAS","ORL","","","","",""
"29895-41594","PF","Aaron","Aaron Gordon","Gordon","32.54545454545455","11","7900","WAS@ORL","ORL","WAS","","","","",""
"29895-23798","SG","Caris","Caris LeVert","LeVert","34.97272838245738","11","7700","BKN@DEN","BKN","DEN","","","","",""
"29895-16233","SF","Josh","Josh Richardson","Richardson","35.15","10","7600","IND@MIA","MIA","IND","","","","",""
"29895-66108","PG","Jamal","Jamal Murray","Murray","31.57272616299716","11","7500","BKN@DEN","DEN","BKN","","","","",""
"29895-80810","PG","De'Aaron","De'Aaron Fox","Fox","36.1454551003196","11","7500","MIN@SAC","SAC","MIN","","","","",""
"29895-23665","SG","Buddy","Buddy Hield","Hield","31.80909035422585","11","7400","MIN@SAC","SAC","MIN","","","","",""
"29895-84671","PG","Trae","Trae Young","Young","32.899999445134945","11","7400","DET@ATL","ATL","DET","","","","",""
"29895-23823","C","Willie","Willie Cauley-Stein","Cauley-Stein","33.72727272727273","11","7300","MIN@SAC","SAC","MIN","","","","",""
"29895-23096","SG","Evan","Evan Fournier","Fournier","29.027271617542613","11","6900","WAS@ORL","ORL","WAS","","","","",""
"29895-9660","C","Dwight","Dwight Howard","Howard","28.100001017252605","3","6900","WAS@ORL","WAS","ORL","","","","",""
"29895-19781","SG","Kent","Kent Bazemore","Bazemore","28.709089799360797","11","6800","DET@ATL","ATL","DET","","","","",""
"29895-24544","SG","Gary","Gary Harris","Harris","31.12727217240767","11","6800","BKN@DEN","DEN","BKN","","","","",""
"29895-17333","SF","Will","Will Barton","Barton","30","2","6700","BKN@DEN","DEN","BKN","O","Groin","","",""
"29895-49116","SF","Andrew","Andrew Wiggins","Wiggins","29.788889567057293","9","6700","MIN@SAC","MIN","SAC","","","","",""
"29895-20491","SF","Robert","Robert Covington","Covington","28.60833231608073","12","6600","CHA@PHI","PHI","CHA","","","","",""
"29895-23572","SF","Taurean","Taurean Prince","Prince","27.160000610351563","10","6600","DET@ATL","ATL","DET","","","","",""
"29895-14496","PG","Ricky","Ricky Rubio","Rubio","27.87272782759233","11","6600","BOS@UTA","UTA","BOS","","","","",""
"29895-66236","PF","John","John Collins","Collins","24.930667317708334","75","6600","DET@ATL","ATL","DET","O","Ankle","","",""
"29895-9453","C","Al","Al Horford","Horford","29.827273282137785","11","6600","BOS@UTA","BOS","UTA","","","","",""
"29895-15628","SF","Otto","Otto Porter Jr.","Porter Jr.","25.966666327582466","9","6600","WAS@ORL","WAS","ORL","","","","",""
"29895-80808","PF","Jayson","Jayson Tatum","Tatum","28.681818181818183","11","6600","BOS@UTA","BOS","UTA","","","","",""
"29895-12368","SF","Nemanja","Nemanja Bjelica","Bjelica","29.299998890269887","11","6500","MIN@SAC","SAC","MIN","","","","",""
"29895-59358","PF","Domantas","Domantas Sabonis","Sabonis","30.37272782759233","11","6500","IND@MIA","IND","MIA","","","","",""
"29895-80821","C","Jarrett","Jarrett Allen","Allen","29.109092018821023","11","6400","BKN@DEN","BKN","DEN","","","","",""
"29895-58312","PG","D'Angelo","D'Angelo Russell","Russell","28.654546564275567","11","6400","BKN@DEN","BKN","DEN","","","","",""
"29895-9673","PG","Goran","Goran Dragic","Dragic","30.337499618530273","8","6400","IND@MIA","MIA","IND","O","Knee","","",""
"29895-9446","PG","Jeff","Jeff Teague","Teague","27.057141985212052","7","6300","MIN@SAC","MIN","SAC","O","Knee","","",""
"29895-42677","PG","Terry","Terry Rozier","Rozier","19.09090909090909","11","6200","BOS@UTA","BOS","UTA","","","","",""
"29895-9809","SF","Nicolas","Nicolas Batum","Batum","27.136363636363637","11","6000","CHA@PHI","CHA","PHI","","","","",""
"29895-9475","PG","Derrick","Derrick Rose","Rose","30.009091463955965","11","6000","MIN@SAC","MIN","SAC","","","","",""
"29895-14523","PG","Reggie","Reggie Jackson","Jackson","24.389999389648438","10","5800","DET@ATL","DET","ATL","","","","",""
"29895-9966","PF","James","James Johnson","Johnson","25.446575008026542","73","5700","IND@MIA","MIA","IND","O","Abdomen","","",""
"29895-59318","SF","Joe","Joe Ingles","Ingles","26.94545399058949","11","5700","BOS@UTA","UTA","BOS","","","","",""
"29895-9729","PF","Paul","Paul Millsap","Millsap","27.19090964577415","11","5600","BKN@DEN","DEN","BKN","GTD","Ankle","","",""
"29895-58084","SF","Justise","Justise Winslow","Winslow","28.3000005086263","6","5600","IND@MIA","MIA","IND","","","","",""
"29895-12366","SF","Gordon","Gordon Hayward","Hayward","22.019999694824218","10","5400","BOS@UTA","BOS","UTA","","","","",""
"29895-58253","C","Myles","Myles Turner","Turner","26.008333841959637","12","5400","IND@MIA","IND","MIA","","","","",""
"29895-9666","PF","Thaddeus","Thaddeus Young","Young","23.416666666666668","12","5400","IND@MIA","IND","MIA","","","","",""
"29895-12351","PF","Derrick","Derrick Favors","Favors","26.089999389648437","10","5300","BOS@UTA","UTA","BOS","","","","",""
"29895-15542","PG","Spencer","Spencer Dinwiddie","Dinwiddie","23.518182927911933","11","5300","BKN@DEN","BKN","DEN","","","","",""
"29895-9481","PF","Taj","Taj Gibson","Gibson","27.191665649414062","12","5300","MIN@SAC","MIN","SAC","","","","",""
"29895-55056","PF","Dario","Dario Saric","Saric","21.03333282470703","12","5200","CHA@PHI","PHI","CHA","","","","",""
"29895-9655","SG","JJ","JJ Redick","Redick","25.383333841959637","12","5200","CHA@PHI","PHI","CHA","","","","",""
"29895-23670","SG","Marcus","Marcus Smart","Smart","18.545454545454547","11","5100","BOS@UTA","BOS","UTA","","","","",""
"29895-14512","PF","Marcus","Marcus Morris","Morris","25.26363580877131","11","5100","BOS@UTA","BOS","UTA","","","","",""
"29895-12511","PG","Ish","Ish Smith","Smith","20.160000610351563","10","5100","DET@ATL","DET","ATL","","","","",""
"29895-14559","PG","Isaiah","Isaiah Thomas","Thomas","23.590625762939453","32","5100","BKN@DEN","DEN","BKN","O","Hip","","",""
"29895-9585","SG","Dwyane","Dwyane Wade","Wade","23.466666327582466","9","5100","IND@MIA","MIA","IND","O","Personal","","",""
"29895-58461","PF","Trey","Trey Lyles","Lyles","21.954545454545453","11","5000","BKN@DEN","DEN","BKN","","","","",""
"29895-80811","SF","Jonathan","Jonathan Isaac","Isaac","18.825000762939453","8","5000","WAS@ORL","ORL","WAS","O","Ankle","","",""
"29895-15800","SF","Jae","Jae Crowder","Crowder","25.681818181818183","11","5000","BOS@UTA","UTA","BOS","","","","",""
"29895-67026","SG","Jaylen","Jaylen Brown","Brown","21.31999969482422","10","5000","BOS@UTA","BOS","UTA","","","","",""
"29895-14511","PF","Markieff","Markieff Morris","Morris","23.544443766276043","9","4900","WAS@ORL","WAS","ORL","","","","",""
"29895-49336","SF","DeAndre'","DeAndre' Bembry","Bembry","22.87272782759233","11","4900","DET@ATL","ATL","DET","","","","",""
"29895-84679","PF","Marvin","Marvin Bagley III","Bagley III","25.063637473366477","11","4900","MIN@SAC","SAC","MIN","","","","",""
"29895-16220","SG","Dion","Dion Waiters","Waiters","23.89666748046875","30","4900","IND@MIA","MIA","IND","O","Ankle","","",""
"29895-15744","SG","Rodney","Rodney McGruder","McGruder","27.870001220703124","10","4900","IND@MIA","MIA","IND","","","","",""
"29895-80805","SG","Markelle","Markelle Fultz","Fultz","22.1750005086263","12","4900","CHA@PHI","PHI","CHA","","","","",""
"29895-15814","C","Alex","Alex Len","Len","22.254545731977984","11","4900","DET@ATL","ATL","DET","","","","",""
"29895-16405","SG","Terrence","Terrence Ross","Ross","22.10000055486506","11","4800","WAS@ORL","ORL","WAS","","","","",""
"29895-42148","PF","Rondae","Rondae Hollis-Jefferson","Hollis-Jefferson","20.575000762939453","8","4800","BKN@DEN","BKN","DEN","","","","",""
"29895-15559","SG","Jeremy","Jeremy Lamb","Lamb","23.57272616299716","11","4800","CHA@PHI","CHA","PHI","","","","",""
"29895-9466","PG","D.J.","D.J. Augustin","Augustin","21.1454551003196","11","4800","WAS@ORL","ORL","WAS","","","","",""
"29895-18600","PG","Tyler","Tyler Johnson","Johnson","19.65","10","4700","IND@MIA","MIA","IND","","","","",""
"29895-9579","PF","Zach","Zach Randolph","Randolph","26.506780074814618","59","4700","MIN@SAC","SAC","MIN","","","","",""
"29895-22541","PF","Kelly","Kelly Olynyk","Olynyk","17.61999969482422","10","4600","IND@MIA","MIA","IND","","","","",""
"29895-63127","C","Willy","Willy Hernangomez","Hernangomez","17.810000610351562","10","4600","CHA@PHI","CHA","PHI","","","","",""
"29895-9624","PG","Darren","Darren Collison","Collison","20.025000254313152","12","4600","IND@MIA","IND","MIA","","","","",""
"29895-9787","SF","DeMarre","DeMarre Carroll","Carroll","26.60684998394692","73","4500","BKN@DEN","BKN","DEN","GTD","Ankle","","",""
"29895-84689","SG","Josh","Josh Okogie","Okogie","18.860000610351562","10","4500","MIN@SAC","MIN","SAC","","","","",""
"29895-58153","SF","Kelly","Kelly Oubre Jr.","Oubre Jr.","21.839999389648437","10","4500","WAS@ORL","WAS","ORL","","","","",""
"29895-80816","SG","Malik","Malik Monk","Monk","20.44545399058949","11","4500","CHA@PHI","CHA","PHI","","","","",""
"29895-14530","SF","Bojan","Bojan Bogdanovic","Bogdanovic","19.691666920979817","12","4400","IND@MIA","IND","MIA","","","","",""
"29895-15691","C","Cody","Cody Zeller","Zeller","19.845454822887074","11","4400","CHA@PHI","CHA","PHI","","","","",""
"29895-16301","C","Dewayne","Dewayne Dedmon","Dedmon","20.924999237060547","8","4400","DET@ATL","ATL","DET","","","","",""
"29895-9692","SF","Tyreke","Tyreke Evans","Evans","20.60909063165838","11","4400","IND@MIA","IND","MIA","","","","",""
"29895-84675","C","Mohamed","Mohamed Bamba","Bamba","19.62727217240767","11","4300","WAS@ORL","ORL","WAS","","","","",""
"29895-16363","SF","Joe","Joe Harris","Harris","21.33636335893111","11","4300","BKN@DEN","BKN","DEN","","","","",""
"29895-15947","SG","Reggie","Reggie Bullock","Bullock","15.12857164655413","7","4200","DET@ATL","DET","ATL","","","","",""
"29895-15996","PG","Jerian","Jerian Grant","Grant","15.590909090909092","11","4200","WAS@ORL","ORL","WAS","","","","",""
"29895-84705","PF","Omari","Omari Spellman","Spellman","17.61999969482422","10","4200","DET@ATL","ATL","DET","","","","",""
"29895-9451","PF","Marvin","Marvin Williams","Williams","19.1454551003196","11","4200","CHA@PHI","CHA","PHI","","","","",""
"29895-84682","PF","Michael","Michael Porter Jr.","Porter Jr.","0","0","4100","BKN@DEN","DEN","BKN","O","Back","","",""
"29895-15590","C","Mason","Mason Plumlee","Plumlee","19.51818154074929","11","4100","BKN@DEN","DEN","BKN","","","","",""
"29895-80817","C","Bam","Bam Adebayo","Adebayo","18.85","10","4100","IND@MIA","MIA","IND","","","","",""
"29895-12443","PG","Jeremy","Jeremy Lin","Lin","14.87272782759233","11","4000","DET@ATL","ATL","DET","","","","",""
"29895-58081","PG","Tyus","Tyus Jones","Jones","14.9272724498402","11","4000","MIN@SAC","MIN","SAC","","","","",""
"29895-55060","SG","Bogdan","Bogdan Bogdanovic","Bogdanovic","10.899999618530273","1","4000","MIN@SAC","SAC","MIN","O","Knee","","",""
"29895-12365","PF","Ed","Ed Davis","Davis","18.845454822887074","11","3900","BKN@DEN","BKN","DEN","","","","",""
"29895-70822","SF","Juancho","Juancho Hernangomez","Hernangomez","15.269999694824218","10","3900","BKN@DEN","DEN","BKN","","","","",""
"29895-14529","PG","Cory","Cory Joseph","Joseph","18.099999745686848","12","3900","IND@MIA","IND","MIA","","","","",""
"29895-84704","SG","Kevin","Kevin Huerter","Huerter","14.7","10","3900","DET@ATL","ATL","DET","","","","",""
"29895-17230","SG","Langston","Langston Galloway","Galloway","14.988888210720486","9","3900","DET@ATL","DET","ATL","","","","",""
"29895-9702","PG","Tony","Tony Parker","Parker","18.6","10","3900","CHA@PHI","CHA","PHI","","","","",""
"29895-17542","PF","Alan","Alan Williams","Williams","13.88000030517578","5","3800","BKN@DEN","BKN","DEN","","","","",""
"29895-84678","SF","Miles","Miles Bridges","Bridges","16.13000030517578","10","3800","CHA@PHI","CHA","PHI","","","","",""
"29895-9956","SG","Wayne","Wayne Ellington","Ellington","13.066666920979818","3","3800","IND@MIA","MIA","IND","","","","",""
"29895-15758","SF","Michael","Michael Kidd-Gilchrist","Kidd-Gilchrist","22.09090909090909","11","3800","CHA@PHI","CHA","PHI","","","","",""
"29895-40396","SG","Monte","Monte Morris","Morris","18.254545731977984","11","3800","BKN@DEN","DEN","BKN","","","","",""
"29895-58350","SF","Stanley","Stanley Johnson","Johnson","15.366667005750868","9","3800","DET@ATL","DET","ATL","","","","",""
"29895-15501","SG","Allen","Allen Crabbe","Crabbe","14.75","10","3700","BKN@DEN","BKN","DEN","","","","",""
"29895-14510","SG","Alec","Alec Burks","Burks","14.62857164655413","7","3700","BOS@UTA","UTA","BOS","","","","",""
"29895-14515","SG","Iman","Iman Shumpert","Shumpert","19.166666666666668","9","3700","MIN@SAC","SAC","MIN","","","","",""
"29895-23800","SF","Glenn","Glenn Robinson III","Robinson III","8.977778116861979","9","3700","DET@ATL","DET","ATL","","","","",""
"29895-18821","SF","Jonathon","Jonathon Simmons","Simmons","15.133332994249132","9","3700","WAS@ORL","ORL","WAS","","","","",""
"29895-9648","SF","Jeff","Jeff Green","Green","18.610000610351562","10","3700","WAS@ORL","WAS","ORL","","","","",""
"29895-49114","SG","Frank","Frank Mason","Mason","16.73999938964844","10","3700","MIN@SAC","SAC","MIN","","","","",""
"29895-81529","PF","Daniel","Daniel Theis","Theis","11.080000305175782","5","3600","BOS@UTA","BOS","UTA","O","Foot","","",""
