Player Name,Salary,Position,Ceiling,Floor,Projection
Stephen Curry,9900,PG,79.40619000000001,31.200570000000003,49.29
Tyus Jones,3500,PG,50.9745,22.287,25.5
Luka Doncic,8000,SG,46.513740000000006,7.91154,38.22
Tim Hardaway Jr.,7000,SG,57.4244,19.332320000000003,33.68
Mikal Bridges,3500,SF,23.27747,3.7612400000000004,19.19
Andrew Wiggins,6400,SF,51.22588,19.18596,31.66
LaMarcus Aldridge,8500,PF,65.8008,22.541220000000003,44.46
Josh Jackson,3700,PF,48.111979999999996,15.77534,28.07
Andre Drummond,9500,C,71.61609,21.3409,49.63
