Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-02-26,Nikola Jokic,11000,DEN,C,OKC,,33.0,27.21,7,238.0,-160,120.75,0.5,72.66,30.64,51.75,4.7,W,35,11,25,0.44,4,7,0.5710000000000001,10,13,0.769,1,8,9,10,0,1,2,2,36,22,62.8
2019-02-26,Mitchell Robinson,6500,NYK,C,ORL,,27.0,33.73,23,215.5,250,104.0,-0.5,40.95,22.11,29.25,4.5,W,33,6,9,0.667,0,0,,5,6,0.833,8,6,14,0,3,6,0,3,17,5,60.8
2019-02-26,Paul George,11600,OKC,SF,@ DEN,,38.0,31.67,19,238.0,138,117.25,0.5,82.4,25.17,52.22,4.5,L,40,7,24,0.292,3,14,0.214,8,8,1.0,1,7,8,7,6,0,3,3,25,-4,60.1
2019-02-26,Nikola Vucevic,10200,ORL,C,@ NYK,,30.0,34.45,26,215.5,-300,111.5,0.5,69.61,16.77,46.59,4.57,L,34,12,19,0.632,2,2,1.0,0,0,,4,7,11,6,1,3,1,2,26,6,59.2
2019-02-26,Pascal Siakam,7500,TOR,PF,BOS,,34.0,29.42,12,226.0,-160,115.0, ,53.33,15.77,34.97,4.66,W,30,10,16,0.625,4,5,0.8,1,1,1.0,1,7,8,2,2,1,0,1,25,22,46.6
2019-02-26,Russell Westbrook,12200,OKC,PG,@ DEN,,36.0,37.26,12,238.0,138,117.25,0.5,76.3,27.69,54.5,4.47,L,36,8,14,0.5710000000000001,2,5,0.4,4,8,0.5,4,10,14,9,0,0,7,5,22,-16,45.3
2019-02-26,Aaron Gordon,7000,ORL,PF,@ NYK,,32.0,32.11,23,215.5,-300,111.5,0.5,57.64,13.89,33.71,4.82,L,32,8,16,0.5,1,3,0.333,9,12,0.75,3,4,7,2,1,1,3,4,26,-8,40.4
2019-02-26,Evan Fournier,6000,ORL,SG,@ NYK,,33.0,20.31,13,215.5,-300,111.5,0.5,41.27,9.47,26.39,4.4,L,37,6,16,0.375,0,7,0.0,3,4,0.75,0,5,5,8,3,0,4,2,15,6,38.0
2019-02-26,Jerami Grant,5800,OKC,PF,@ DEN,,34.0,31.67,19,238.0,138,117.25,0.5,51.13,3.38,25.58,4.41,L,34,9,12,0.75,2,3,0.667,1,1,1.0,1,4,5,3,0,2,0,4,21,-24,37.5
2019-02-26,Henry Ellenson,3600,NYK,PF,ORL,,5.0,23.87,1,215.5,250,104.0,-0.5,7.8,0.6,3.9,1.08,W,36,5,11,0.455,3,6,0.5,0,0,,0,9,9,5,2,0,1,1,13,18,36.3
2019-02-26,Kawhi Leonard,9600,TOR,SF,BOS,,35.0,26.66,20,226.0,-160,115.0, ,72.07,19.23,47.95,4.99,W,26,9,15,0.6,1,3,0.333,2,3,0.667,0,6,6,4,1,0,1,0,21,12,36.2
2019-02-26,Allonzo Trier,3700,NYK,SG,ORL,,27.0,24.15,6,215.5,250,104.0,-0.5,28.27,15.26,20.19,5.46,W,21,4,5,0.8,1,1,1.0,9,10,0.9,0,5,5,2,3,0,1,3,18,21,35.0
2019-02-26,Jaylen Brown,4900,BOS,SG,@ TOR,,24.0,24.52,10,226.0,138,111.0, ,39.36,4.47,19.69,4.02,L,22,3,8,0.375,0,2,0.0,4,5,0.8,0,8,8,4,4,0,3,5,10,-13,34.6
2019-02-26,Will Barton,5200,DEN,SF,OKC,,27.0,27.83,24,238.0,-160,120.75,0.5,43.69,9.82,25.31,4.87,W,33,9,16,0.563,1,4,0.25,4,4,1.0,1,2,3,5,0,0,1,5,23,17,33.1
2019-02-26,Jamal Murray,6800,DEN,PG,OKC,,33.0,38.26,15,238.0,-160,120.75,0.5,50.3,11.95,33.38,4.91,W,33,8,15,0.5329999999999999,4,7,0.5710000000000001,0,0,,2,3,5,5,0,0,1,3,20,16,32.5
2019-02-26,Jonathan Isaac,6500,ORL,SF,@ NYK,,30.0,32.11,23,215.5,-300,111.5,0.5,49.89,8.35,27.46,4.22,L,32,6,12,0.5,4,6,0.667,0,0,,2,4,6,0,0,3,0,2,16,6,32.2
2019-02-26,Paul Millsap,8400,DEN,PF,OKC,,30.0,29.03,9,238.0,-160,120.75,0.5,56.29,13.67,34.51,4.11,W,27,4,7,0.5710000000000001,0,1,0.0,4,6,0.667,4,6,10,1,2,1,3,3,12,6,31.5
2019-02-26,Emmanuel Mudiay,5500,NYK,PG,ORL,,23.0,18.96,7,215.5,250,104.0,-0.5,45.42,6.5,22.72,4.13,W,32,8,18,0.444,0,3,0.0,3,5,0.6,1,7,8,3,0,0,2,3,19,23,31.1
2019-02-26,Kyle Lowry,8000,TOR,PG,BOS,,35.0,35.63,7,226.0,-160,115.0, ,60.57,17.04,34.91,4.36,W,35,2,6,0.333,1,4,0.25,2,4,0.5,2,4,6,11,1,0,3,3,7,18,30.700000000000006
2019-02-26,Dennis Schroder,5200,OKC,SG,@ DEN,,25.0,37.26,12,238.0,138,117.25,0.5,37.4,5.71,22.86,4.4,L,32,5,17,0.294,1,7,0.14300000000000002,0,0,,2,3,5,7,1,0,1,3,11,-5,29.5
