Player Name,Salary,Position,Ceiling,Floor,Projection
Damian Lillard,9600,PG,76.76704000000001,24.85056,48.16
Kemba Walker,9200,PG,77.7755,24.46235,43.45
Iman Shumpert,3600,SG,35.43345,14.25414,20.19
Jrue Holiday,8300,SG,69.29965,23.25722,42.91
Nikola Mirotic,7700,SF,59.93708,22.55656,37.72
E'Twaun Moore,4400,SF,37.74555,16.18638,22.67
Al-Farouq Aminu,4900,PF,41.7897,18.9036,26.55
Dario Saric,5200,PF,43.79526,15.88734,28.02
Julius Randle,7000,C,72.79296,31.5534,36.69
