Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS,Position #,Play?
2019-04-10,Trae Young,9000,ATL,PG,IND,,35.0,36.33,7,225.5,-225,115.5,3.75,56.18,31.78,40.13,4.46,L,34,6,18,0.333,1,7,0.14300000000000002,10,11,0.909,2,3,5,11,2,0,6,0,23,18,45.5,1.0,1.0
2019-04-10,Trey Burke,5400,DAL,PG,@ SAS,,33.0,41.34,25,219.0,800,102.25,102.25,54.33,8.38,31.26,5.79,L,13,2,7,0.28600000000000003,2,5,0.4,0,0,,0,1,1,3,1,0,0,0,6,1,14.7,1.0,1.0
2019-04-10,DeMar DeRozan,8100,SAS,SG,DAL,,35.0,26.21,22,219.0,-1200,116.75,116.75,72.29,20.95,39.61,4.89,W,34,7,15,0.467,0,1,0.0,5,6,0.833,1,4,5,4,3,0,2,2,19,21,38.0,2.0,1.0
2019-04-10,Damyean Dotson,4800,NYK,SG,DET,,35.0,23.60,5,206.5,360,98.5,98.5,50.05,13.17,28.44,5.93,L,29,2,8,0.25,1,4,0.25,0,0,,0,2,2,3,0,0,1,0,5,-32,10.9,2.0,1.0
2019-04-10,Tyreke Evans,4000,IND,SF,@ ATL,,28.0,26.80,24,225.5,190,110.0,-3.25,48.52,15.23,27.06,6.77,W,26,9,14,0.643,5,8,0.625,4,5,0.8,0,2,2,5,0,0,3,4,27,-3,33.9,3.0,1.0
2019-04-10,Taurean Prince,4500,ATL,SF,IND,,30.0,25.38,19,225.5,-225,115.5,3.75,50.79,10.85,27.83,6.18,L,34,8,17,0.471,5,8,0.625,2,3,0.667,0,5,5,2,0,1,1,2,23,9,34.0,3.0,1.0
2019-04-10,LaMarcus Aldridge,8400,SAS,PF,DAL,,34.0,29.42,8,219.0,-1200,116.75,116.75,59.54,20.88,40.95,4.88,W,36,15,21,0.7140000000000001,0,1,0.0,4,5,0.8,5,11,16,1,1,1,2,1,34,19,58.7,4.0,1.0
2019-04-10,John Collins,7700,ATL,PF,IND,,30.0,31.31,15,225.5,-225,115.5,3.75,74.33,16.16,40.82,5.3,L,36,8,15,0.5329999999999999,1,2,0.5,3,4,0.75,9,16,25,6,0,1,3,2,20,9,59.0,4.0,1.0
2019-04-10,Mitchell Robinson,8000,NYK,C,DET,,35.0,32.85,20,206.5,360,98.5,98.5,61.71,25.61,44.08,5.51,L,23,5,6,0.833,0,0,,1,2,0.5,1,1,2,0,1,0,0,4,11,-21,16.4,5.0,1.0
