Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-11-21,Giannis Antetokounmpo,11400,MIL,SF,POR,,36.0,47.6,17,226,-275,116.5,0.75,77.34,24.25,55.24,4.85,W,30,13,20,0.65,1,3,0.333,6,9,0.667,5,11,16,9,3,0,3,1,33,27,71.7
2018-11-21,James Harden,11100,HOU,SG,DET,,37.0,47.73,18,214.5,-400,111.75, ,74.32,19.96,54.69,4.93,W,36,10,20,0.5,4,9,0.444,19,19,1.0,1,6,7,9,4,0,6,3,43,9,70.9
2018-11-21,Anthony Davis,12500,NOP,PF,@ PHI,,38.0,55.68,15,237,150,116.75,1,102.37,30.2,58.87,4.71,L,41,4,13,0.308,0,2,0.0,4,7,0.5710000000000001,6,10,16,6,5,5,6,3,12,-7,64.2
2018-11-21,Kyle Lowry,8000,TOR,PG,@ ATL,,35.0,46.38,12, ,-333, , ,73.8,23.88,44.14,5.52,W,32,7,12,0.583,3,6,0.5,4,4,1.0,2,10,12,17,0,0,2,1,21,28,58.9
2018-11-21,Kyrie Irving,9000,BOS,PG,NYK,,34.0,45.33,7,215.5,-1200,114.5,-0.75,63.27,21.02,39.52,4.39,L,37,9,25,0.36,2,9,0.222,2,2,1.0,3,3,6,13,3,1,2,1,22,13,58.7
2018-11-21,LeBron James,11300,LAL,SF,@ CLE,,36.0,42.33,3,220.5,-400,114.75,-0.25,77.98,20.6,51.88,4.59,W,36,11,20,0.55,2,6,0.333,8,12,0.667,2,12,14,7,0,1,4,3,32,9,58.3
2018-11-21,Clint Capela,8400,HOU,C,DET,,34.0,50.15,9,214.5,-400,111.75, ,68.8,22.82,38.87,4.63,W,37,12,14,0.857,0,0,,3,4,0.75,4,11,15,0,0,4,1,5,27,4,56.0
2018-11-21,Joel Embiid,11500,PHI,C,NOP,,35.0,58.39,21,237,-175,120.25,1,75.33,22.37,52.75,4.59,W,32,11,23,0.478,2,4,0.5,7,9,0.778,5,14,19,2,0,2,7,5,31,-11,55.8
2018-11-21,Trey Burke,4900,NYK,PG,@ BOS,,23.0,40.64,9,215.5,800,101,-0.25,41.18,17.9,20.6,4.2,W,32,11,20,0.55,4,6,0.667,3,3,1.0,0,6,6,11,2,0,3,2,29,10,55.7
2018-11-21,Mike Conley,8200,MEM,PG,@ SAS,,35.0,41.38,13,199.5,138,98.25,-1,64.34,21.61,37.0,4.51,W,35,11,23,0.478,3,7,0.429,5,5,1.0,1,3,4,9,1,1,0,0,30,2,54.3
