Player Name,Salary,Position,Ceiling,Floor,Projection
Kemba Walker,9200,PG,74.10669,23.762220000000003,46.23
Jeremy Lin,3800,PG,42.20964,21.14838,21.78
Devin Booker,8100,SG,69.0404,22.6746,44.2
Bradley Beal,8800,SG,68.44108,20.914720000000003,39.02
Nicolas Batum,6700,SF,56.60852,19.590139999999998,33.26
Michael Kidd-Gilchrist,4100,SF,43.412040000000005,18.78492,22.47
Rondae Hollis-Jefferson,5300,PF,55.47225,23.0325,27.75
Al-Farouq Aminu,5100,PF,46.91446,20.74486,27.26
DeAndre Jordan,8600,C,64.3416,20.82636,42.33
